event,index,tau0_mm,tau_generated_mm,L3D_mm,Rxy_mm,n_daughters
82,6,4.326221529733112,8.462670492101456,4.826297232659607,4.108073904207569,1
82,9,4.326221529733112,2.910617625638328,4.49611500977488,1.412914791397276,2
82,10,4.326221529733112,8.462670492101456,4.826297232659606,4.108073904207569,2
83,5,4.326221529733112,14.33340868382082,20.11451732941284,8.687941575881378,1
83,6,4.326221529733112,8.700045034004589,65.83477274100296,5.273378065908897,1
83,9,4.326221529733112,14.33340868382082,20.11451732941282,8.687941575881378,2
83,10,4.326221529733112,8.700045034004589,65.83477274100291,5.273378065908897,2
84,5,4.326221529733112,3.766929786615599,22.28047569302981,0.7874416372410442,1
84,6,4.326221529733112,1.950891204219603,8.1886125805676,0.4078156618124938,1
84,9,4.326221529733112,3.766929786615599,22.28047569302989,0.7874416372410442,2
84,10,4.326221529733112,1.950891204219603,8.18861258056763,0.4078156618124938,2
85,5,4.326221529733112,4.524403714679328,26.98960956974702,4.217113687147641,1
85,6,4.326221529733112,0.7592670258357278,1.595405615277609,0.707698863490715,1
85,9,4.326221529733112,4.524403714679328,26.98960956974705,4.217113687147641,2
85,10,4.326221529733112,0.7592670258357278,1.59540561527761,0.707698863490715,2
86,5,4.326221529733112,1.57803384527164,1.385882405342797,1.353905375390098,1
86,6,4.326221529733112,6.532077174890634,6.305635139215696,5.604324917394305,1
86,9,4.326221529733112,1.57803384527164,1.385882405342797,1.353905375390098,2
86,10,4.326221529733112,6.532077174890634,6.305635139215696,5.604324917394305,2
87,5,4.326221529733112,1.948389439513469,0.7689788572613748,0.4575244577266406,1
87,6,4.326221529733112,7.607479665259591,5.74356466457141,1.786402624612603,1
87,9,4.326221529733112,1.948389439513469,0.7689788572613749,0.4575244577266406,2
87,10,4.326221529733112,7.607479665259591,5.743564664571412,1.786402624612603,2
88,5,4.326221529733112,1.137155808579426,0.8652782094583803,0.4315789247115502,1
88,6,4.326221529733112,3.166190837919679,2.488582058528121,1.201648205946349,1
88,9,4.326221529733112,1.137155808579426,0.8652782094583803,0.4315789247115502,2
88,10,4.326221529733112,3.166190837919679,2.488582058528121,1.201648205946349,2
89,5,4.326221529733112,3.297386030316404,4.148553432676964,2.110074432732071,1
89,6,4.326221529733112,4.346111763667621,3.299712926317677,2.781178554769082,1
89,9,4.326221529733112,3.297386030316404,4.148553432676964,2.110074432732071,2
